;ID_INSTR_MNS;COMPANY_ID_MNS;COMPANY_NAME_MNS;COUNTRY;NACE;NACE_SECTION;GICS;SECTOR_EXPOSURE_AFF;SECTOR_EXPOSURE_AFF_TYPE;EMISSIONS_CARBON_123_EVIC;EMISSIONS_CARBON_123_EVIC_TYPE;BREACHES;BREACHES_TYPE;EMISSIONS_CARBON_REDUCTION;EMISSIONS_CARBON_REDUCTION_TYPE;EMISSIONS_CARBON_3;EMISSIONS_CARBON_3_TYPE;GAP_GENDER_PAY;GAP_GENDER_PAY_TYPE;GAP_GENDER_PAY_ORIGIN;DEGRADATION_LAND;DEGRADATION_LAND_TYPE
2694;5538a8ce-06c2-4205-b0df-27982cf92450;AvxU9zW4;comp_RP;LU;64.3;K;Financials;Not Disclosed;Estimated;86.64129305526234;Estimated;Not Disclosed;Reported;Yes;Estimated;28813267.63;Estimated;15.4;Estimated;csr,annual report;Not Disclosed;Reported
2695;a508e7c7-68e5-4805-b4d5-6ff6e0aec05d;SY5Zviow;comp_C;KR;64.9;K;Financials;Not Disclosed;Estimated;91.27435700216556;Estimated;Not Disclosed;Reported;Yes;Estimated;691981.2;Estimated;-5.45;Reported;Integrated report,annual report;Not Disclosed;Reported
2696;8f067444-600a-4a43-b7b8-a6930e5297d9;w15E0iJ9;comp_ER;HK;64.1;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
2697;09ab3fc6-5588-4737-b9a3-49d61fcea7d5;Z5QUTuYg;comp_VSMG;NL;64.3;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
2698;82651840-a2ec-4733-a08a-cbe6ca237bb1;RriutwSO;comp_J;LU;64.3;K;Financials;Not Disclosed;Estimated;86.64129305526234;Estimated;Not Disclosed;Reported;Yes;Estimated;28813267.63;Estimated;15.4;Estimated;csr,annual report;Not Disclosed;Reported
2699;2c89406d-dd95-4032-8375-43e41e22718b;Od7ZaG8n;comp_HG;KR;66.1;K;Financials;Not Disclosed;Estimated;12.014192134536504;Estimated;Not Disclosed;Reported;Not Disclosed;Estimated;39416.52;Estimated;31.24;Estimated;,Annual report 2022-23,annual report;Not Disclosed;Reported
2700;f8b8f6c7-86d5-4f03-8c56-8b53cebd8e5c;uQOZA7le;comp_T;HK;64.1;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
2701;65e4376c-1591-4f4e-b7a9-a0c2d64664c1;CP4UN8KP;comp_N;US;64.1;K;Financials;Not Disclosed;Estimated;307.89052058017086;Estimated;Not Disclosed;Reported;Not Disclosed;Estimated;278564790.3;Estimated;;;;Not Disclosed;Reported
2702;67de637f-aca3-40f7-b97a-3e734172ec86;lejW3hXd;comp_I;NL;64.3;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
2703;fadd0c9d-0ccd-4466-9b37-13a9b2e9ca1d;KjgD6r9W;comp_TXWL;LU;64.3;K;Financials;Not Disclosed;Estimated;86.64129305526234;Estimated;Not Disclosed;Reported;Yes;Estimated;28813267.63;Estimated;15.4;Estimated;csr,annual report;Not Disclosed;Reported
2704;49cbbe88-fdcd-42cd-bec4-63148e163fcf;gelFwOGI;comp_YBO;NL;64.9;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
2705;d713550f-9920-476a-b027-200b00c53085;v0srmZ4C;comp_KEW;HK;64.1;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
2706;3473e5e6-5b6e-4a8d-8bc9-74289c5bcc6b;SU0qgIHI;comp_V;US;64.1;K;Financials;Not Disclosed;Estimated;307.89052058017086;Estimated;Not Disclosed;Reported;Not Disclosed;Estimated;278564790.3;Estimated;;;;Not Disclosed;Reported
2707;cf19d839-b429-4506-a292-93d7db5a0342;c2zjjFdh;comp_QBW;LU;64.3;K;Financials;Not Disclosed;Estimated;86.64129305526234;Estimated;Not Disclosed;Reported;Yes;Estimated;28813267.63;Estimated;15.4;Estimated;csr,annual report;Not Disclosed;Reported
2708;2745e3a4-9bce-4ab6-9f98-3f8798089f86;tgP7pgUx;comp_Y;KR;66.1;K;Financials;Not Disclosed;Estimated;12.014192134536504;Estimated;Not Disclosed;Reported;Not Disclosed;Estimated;39416.52;Estimated;31.24;Estimated;,Annual report 2022-23,annual report;Not Disclosed;Reported
2709;16bc58e9-82b3-4acf-8e0c-1927f5ff21f8;OGL4KLiU;comp_EPU;NL;64.9;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
2710;4d6b3aab-2f14-4624-b50f-a3e50a1af6dc;CFVeBXMN;comp_AS;HK;64.1;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
2711;12fa8125-0e9c-4b6f-9015-29344b16aabc;iD0ck7fr;comp_GBX;GB;84.1;O;Financials;;;;;;;;;;;;;;;
2712;33df6dac-3955-4b08-bc69-e4816985c1ec;Rbp4NFz9;comp_ORAN;LU;64.3;K;Financials;Not Disclosed;Estimated;86.64129305526234;Estimated;Not Disclosed;Reported;Yes;Estimated;28813267.63;Estimated;15.4;Estimated;csr,annual report;Not Disclosed;Reported
2713;c2d49282-75d1-44fd-8182-b1e77ecc15ea;FssYhlJi;comp_RQB;KR;66.1;K;Financials;Not Disclosed;Estimated;12.014192134536504;Estimated;Not Disclosed;Reported;Not Disclosed;Estimated;39416.52;Estimated;31.24;Estimated;,Annual report 2022-23,annual report;Not Disclosed;Reported
2714;a96311b5-319b-40a4-bb30-c6fdb5a23334;HgQLKRQu;comp_UPYF;NL;64.9;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
2715;c6f2c4c8-0b60-4f04-adf7-23fcae96c8ba;lsg5zpiu;comp_RK;HK;64.1;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
2716;f20bb79c-55fd-4ef2-aa96-676a99855b4f;2WV8Ke2E;comp_DZGU;LU;64.3;K;Financials;Not Disclosed;Estimated;86.64129305526234;Estimated;Not Disclosed;Reported;Yes;Estimated;28813267.63;Estimated;15.4;Estimated;csr,annual report;Not Disclosed;Reported
2717;ae71ac72-2e17-4e73-813f-82be8258fb89;WEOID8YK;comp_BYZ;KR;66.1;K;Financials;Not Disclosed;Estimated;12.014192134536504;Estimated;Not Disclosed;Reported;Not Disclosed;Estimated;39416.52;Estimated;31.24;Estimated;,Annual report 2022-23,annual report;Not Disclosed;Reported
2718;6c235d3d-7711-4995-868f-f22ae16149f5;u8YoqJGl;comp_EUNL;SG;64.3;K;Financials;Not Disclosed;Estimated;11.86783243125982;Estimated;Not Disclosed;Reported;Yes;Estimated;2298507.93;Estimated;22.11;Estimated;annual report;Not Disclosed;Reported
2719;b6bd0a43-c1e1-42d8-8e82-6c5a2f6c08cf;4Tdvvz49;comp_RV;HK;64.1;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
2720;fbec92d6-9b2f-43df-9444-04977717863b;vTtDKNWs;comp_AJU;LU;64.3;K;Financials;Not Disclosed;Estimated;86.64129305526234;Estimated;Not Disclosed;Reported;Yes;Estimated;28813267.63;Estimated;15.4;Estimated;csr,annual report;Not Disclosed;Reported
2721;e2965933-dd06-4c3f-b925-aeab5c5a50ea;HScnYfsj;comp_OEX;KR;66.1;K;Financials;Not Disclosed;Estimated;12.014192134536504;Estimated;Not Disclosed;Reported;Not Disclosed;Estimated;39416.52;Estimated;31.24;Estimated;,Annual report 2022-23,annual report;Not Disclosed;Reported
2722;d7b7ff51-341b-4a8f-8fc1-bf7291f97a21;m4qJJXq8;comp_FO;SG;64.3;K;Financials;Not Disclosed;Estimated;11.86783243125982;Estimated;Not Disclosed;Reported;Yes;Estimated;2298507.93;Estimated;22.11;Estimated;annual report;Not Disclosed;Reported
2723;b1dbd1a0-c505-4159-b13e-084fa5ae169d;CyDim7G6;comp_XVYM;HK;64.1;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
2724;fe966013-6ed0-41f1-851b-77e07d6deee0;A04S0S70;comp_LSRI;LU;64.3;K;Financials;Not Disclosed;Estimated;86.64129305526234;Estimated;Not Disclosed;Reported;Yes;Estimated;28813267.63;Estimated;15.4;Estimated;csr,annual report;Not Disclosed;Reported
2725;2d375358-cbc2-486e-a37c-152702ce5055;8pnA39CA;comp_CFP;KR;66.1;K;Financials;Not Disclosed;Estimated;12.014192134536504;Estimated;Not Disclosed;Reported;Not Disclosed;Estimated;39416.52;Estimated;31.24;Estimated;,Annual report 2022-23,annual report;Not Disclosed;Reported
2726;05e7c699-1705-4543-89e3-912e44dddc7c;nlRMhYwJ;comp_O;HK;64.1;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
2727;36741f7e-9cdd-42bf-a7dd-fb7e427d2d46;dKFWpFvJ;comp_B;LU;64.3;K;Financials;Not Disclosed;Estimated;86.64129305526234;Estimated;Not Disclosed;Reported;Yes;Estimated;28813267.63;Estimated;15.4;Estimated;csr,annual report;Not Disclosed;Reported
2728;a0fe31b8-0ab3-47dd-907d-451f5459f431;IrYqsntu;comp_VNY;HK;64.1;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
2729;7bea314e-c077-4a44-821f-470e1a511891;hk6XRvyD;comp_UD;US;47.1;G;Consumer Staples;Not Disclosed;Estimated;151.91972636120863;Estimated;Not Disclosed;Reported;Yes;Estimated;7819553.02;Estimated;16.98;Estimated;Sustainability report;Not Disclosed;Reported
2730;3f730481-4b11-451a-a285-4878012af3ac;v1yBuL6y;comp_C;LU;64.3;K;Financials;Not Disclosed;Estimated;86.64129305526234;Estimated;Not Disclosed;Reported;Yes;Estimated;28813267.63;Estimated;15.4;Estimated;csr,annual report;Not Disclosed;Reported
2731;34271d78-6b9f-4cfa-b91e-5172caea9c35;ISH9h1UZ;comp_QDTB;HK;64.1;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
2732;e4fb61fa-98a2-45d6-a73a-433ccb2a773b;pOIOixq8;comp_INE;GB;66.3;K;Financials;Not Disclosed;Estimated;27.07030483034335;Estimated;Not Disclosed;Reported;Yes;Estimated;7432144.38;Estimated;28.2;Reported;2022 UK Gender & Ethnicity Pay Gap Report;Not Disclosed;Reported
2733;d2ab5f4f-b605-44b9-8c4e-ccc350423ecf;Ak1UWxC9;comp_G;HK;64.1;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
2734;412bbe25-ef17-44f6-86f6-29ff01902860;Wb0ii84k;comp_MRF;HK;64.1;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
2735;508a154a-5895-4ced-a86e-a333d75afb3f;8QMTb95W;comp_SXDS;HK;64.1;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
2736;4febceb4-4103-4337-8461-12f69e8b173b;PTTyiWj5;comp_PAI;FR;64.3;K;Financials;Not Disclosed;Estimated;77.1702466534285;Estimated;Not Disclosed;Reported;Yes;Estimated;37061183.58;Estimated;21.98;Reported;Universal Registration Document 2023;Yes;Reported
2737;5d73cd6d-b295-4526-aca0-8aa3404a4306;87khgo2D;comp_ZIK;CA;64.1;K;Financials;Not Disclosed;Estimated;64.34106322338482;Estimated;Not Disclosed;Reported;Yes;Estimated;18573590.83;Estimated;17.0714335098;Estimated;annual report,CSR report,;Not Disclosed;Reported
2738;c1ff2bfa-a2e7-40f9-b2bc-e3a4847c6261;WPtZnNPF;comp_E;GB;64.1;K;Financials;Not Disclosed;Estimated;;;Not Disclosed;Reported;Yes;Estimated;7769458.22;Estimated;42.2;Reported;gender pay 2023;Not Disclosed;Reported
2739;4703d01b-3f4e-45bb-8dd4-a96ae4c7aa90;P04XmyEb;comp_WPMA;HK;64.1;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
2740;4e199725-6a8d-41ce-a2de-b60e60ed4419;ZD8g1Cqv;comp_DYM;CA;64.1;K;Financials;Not Disclosed;Estimated;64.34106322338482;Estimated;Not Disclosed;Reported;Yes;Estimated;18573590.83;Estimated;17.0714335098;Estimated;annual report,CSR report,;Not Disclosed;Reported
2741;08c3184c-2fe8-4c63-896c-c85dedb36e8a;kf2GBtXf;comp_RNRU;US;64.3;K;Financials;Not Disclosed;Estimated;42.95560703380708;Estimated;Not Disclosed;Reported;Yes;Estimated;18514922.57;Estimated;;;;Not Disclosed;Reported
2742;1b22e2bb-0cbc-4b4d-95d3-17e3ad080ea9;aE7JzFKn;comp_IZ;GB;64.1;K;Financials;Not Disclosed;Estimated;;;Not Disclosed;Reported;Yes;Estimated;7769458.22;Estimated;42.2;Reported;gender pay 2023;Not Disclosed;Reported
2743;156053c5-8fb6-4ef9-a8df-7440b387ce40;pq6zcVCa;comp_ZTU;KR;64.9;K;Financials;Not Disclosed;Estimated;62.28288292223808;Estimated;Not Disclosed;Reported;Yes;Estimated;9100493.26;Estimated;31.24;Estimated;csr,annual report;Not Disclosed;Reported
2744;527fbfe3-234b-45d1-bd59-a5da48d10bc6;uyrkCMol;comp_FOWV;HK;64.1;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
2745;664fdc8a-a11c-4ae4-817e-a15f4c1b8d54;eJs1hvpj;comp_JLRW;CA;64.1;K;Financials;Not Disclosed;Estimated;64.34106322338482;Estimated;Not Disclosed;Reported;Yes;Estimated;18573590.83;Estimated;17.0714335098;Estimated;annual report,CSR report,;Not Disclosed;Reported
2746;5dd482ee-55c7-4817-80ba-c6f35e3ff6bb;Xck4WdVx;comp_NONU;GB;64.1;K;Financials;Not Disclosed;Estimated;;;Not Disclosed;Reported;Yes;Estimated;7769458.22;Estimated;42.2;Reported;gender pay 2023;Not Disclosed;Reported
2747;8b9b19dc-1486-4de3-afb0-ec4423c7cd3d;jZjrFj0k;comp_GC;HK;64.1;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
2748;62d130f1-4703-42aa-8549-7f48e713d954;5YyIXKDd;comp_ZK;CA;64.1;K;Financials;Not Disclosed;Estimated;64.34106322338482;Estimated;Not Disclosed;Reported;Yes;Estimated;18573590.83;Estimated;17.0714335098;Estimated;annual report,CSR report,;Not Disclosed;Reported
2749;86d8b610-5443-4510-919b-fb46fb377d1c;5sJvOoT9;comp_LS;GB;66.1;K;Financials;Not Disclosed;Estimated;20.95412875412489;Estimated;Not Disclosed;Reported;Yes;Estimated;12252493.71;Estimated;;;;Yes;Reported
2750;1165e8c8-8308-4fc1-8b53-17fd1c06a657;bH066ieF;comp_DALF;NL;64.3;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
2751;15972180-38e6-4359-aca3-a209010c2bdd;j0AWguQ5;comp_KRIU;TW;20.4;C;Consumer Staples;Not Disclosed;Estimated;93.61751743583426;Estimated;Not Disclosed;Reported;Not Disclosed;Estimated;55383.08;Estimated;20.81952;Estimated;annual report;Not Disclosed;Reported
2752;b788121b-c266-487b-8c94-39edfd14fd66;JsFJitzU;comp_RTHO;CA;64.1;K;Financials;Not Disclosed;Estimated;64.34106322338482;Estimated;Not Disclosed;Reported;Yes;Estimated;18573590.83;Estimated;17.0714335098;Estimated;annual report,CSR report,;Not Disclosed;Reported
2753;14f3903f-6fda-443e-940e-fd9389748a15;NuHNKUxc;comp_KXG;GB;66.1;K;Financials;Not Disclosed;Estimated;20.95412875412489;Estimated;Not Disclosed;Reported;Yes;Estimated;12252493.71;Estimated;;;;Yes;Reported
2754;1f9ee926-eea4-422b-a129-88cc29ee7006;i2OQbKrP;comp_RXSI;KR;64.9;K;Financials;Not Disclosed;Estimated;91.27435700216556;Estimated;Not Disclosed;Reported;Yes;Estimated;691981.2;Estimated;-5.45;Reported;Integrated report,annual report;Not Disclosed;Reported
2755;8c5dc8ec-4be1-4a82-8426-bb9bdc4428ea;vHgc2TfC;comp_N;NL;64.3;K;Financials;Not Disclosed;Estimated;89.19597531234484;Estimated;Not Disclosed;Reported;Yes;Estimated;34226630.11;Estimated;;;;Not Disclosed;Reported
2756;0cfa19f6-b459-4ce1-b489-635ff093f742;l37URyyG;comp_GBRC;GB;66.3;K;Financials;Not Disclosed;Estimated;27.07030483034335;Estimated;Not Disclosed;Reported;Yes;Estimated;7432144.38;Estimated;28.2;Reported;2022 UK Gender & Ethnicity Pay Gap Report;Not Disclosed;Reported
2757;614f6ea4-bbb1-4e65-8c76-a3bad2150cce;zA0mMs9A;comp_JE;GB;66.3;K;Financials;Not Disclosed;Estimated;27.07030483034335;Estimated;Not Disclosed;Reported;Yes;Estimated;7432144.38;Estimated;28.2;Reported;2022 UK Gender & Ethnicity Pay Gap Report;Not Disclosed;Reported
2758;c1ba2227-d956-408f-9e17-3de296ae823c;98bJXHE6;comp_MCO;NL;64.3;K;Financials;Not Disclosed;Estimated;40.67774150545895;Estimated;Not Disclosed;Reported;Yes;Estimated;36159216.91;Estimated;14.48;Estimated;annual report,csr,CSR 2022;Not Disclosed;Reported
2759;f4e07837-2bf1-4369-9e5a-79694399064f;o5qgQrpK;comp_EXX;US;64.9;K;Financials;Not Disclosed;Estimated;46.7489335180517;Estimated;Not Disclosed;Reported;Yes;Estimated;27150120.12;Estimated;54.1;Reported;Gender Pay Gap Report;Not Disclosed;Reported
2760;c0b0ce84-2a10-4cf2-9a86-7ee5da811da2;H75mERXo;comp_IBR;ES;64.3;K;Financials;Not Disclosed;Estimated;72.8980079228733;Estimated;Not Disclosed;Reported;Yes;Estimated;35074559.49;Estimated;30.2;Reported;AR 2022,Annual report 2022;Not Disclosed;Reported
2761;0363edba-898b-4a2d-8748-b60df290d558;cpmCzWS9;comp_HLII;NL;64.3;K;Financials;Not Disclosed;Estimated;40.67774150545895;Estimated;Not Disclosed;Reported;Yes;Estimated;36159216.91;Estimated;14.48;Estimated;annual report,csr,CSR 2022;Not Disclosed;Reported
2762;683ea3b2-1d3f-4814-941f-5670152838a9;3ZK2K33C;comp_OHW;CA;64.1;K;Financials;Not Disclosed;Estimated;42.45932962808804;Estimated;Not Disclosed;Reported;Yes;Estimated;32837235.18;Estimated;18.8;Reported;sustainability report,Sustainability performance data,,sustainability report-2023;Not Disclosed;Reported
2763;e3bcbabe-b995-4cd0-82fa-fe374c9f52f0;NIaf9ERY;comp_JO;US;64.3;K;Financials;Not Disclosed;Estimated;40.67774150545895;Estimated;Not Disclosed;Reported;Yes;Estimated;36159216.91;Estimated;14.48;Estimated;annual report,csr,CSR 2022;Not Disclosed;Reported
2764;7aecaf17-cc7a-4bcc-8640-15f340bfbebd;ryJdSHzt;comp_ICN;KY;64.3;K;Financials;Not Disclosed;Estimated;71.69144447635567;Estimated;Not Disclosed;Reported;Yes;Estimated;7524257.26;Estimated;-16.0;Reported;CSR 2022,csr,annual report;Not Disclosed;Reported
2765;b3ae6310-5119-4dd4-ad1b-cd738442b79a;EUKDIuUa;comp_HPT;US;64.9;K;Financials;Not Disclosed;Estimated;46.7489335180517;Estimated;Not Disclosed;Reported;Yes;Estimated;27150120.12;Estimated;54.1;Reported;Gender Pay Gap Report;Not Disclosed;Reported
2766;6bfd223e-ed42-4572-9984-002d4aef0f62;JU7Gw2I0;comp_G;NL;64.3;K;Financials;Not Disclosed;Estimated;40.67774150545895;Estimated;Not Disclosed;Reported;Yes;Estimated;36159216.91;Estimated;14.48;Estimated;annual report,csr,CSR 2022;Not Disclosed;Reported
2767;ff054b94-bd56-46e0-87da-1c2ecfb990e1;GITnPDzl;comp_CW;NL;64.3;K;Financials;Not Disclosed;Estimated;40.67774150545895;Estimated;Not Disclosed;Reported;Yes;Estimated;36159216.91;Estimated;14.48;Estimated;annual report,csr,CSR 2022;Not Disclosed;Reported
2768;8340c2bd-99af-4c5c-be32-358f79a343f2;s46WQOkL;comp_Z;US;64.3;K;Financials;Not Disclosed;Estimated;42.95560703380708;Estimated;Not Disclosed;Reported;Yes;Estimated;18514922.57;Estimated;;;;Not Disclosed;Reported
2769;186233a3-ee3f-4277-8347-19ac87e7eb54;pb2EhJhq;comp_X;HK;64.9;K;Financials;Not Disclosed;Estimated;11.985982802853862;Estimated;Not Disclosed;Reported;Not Disclosed;Estimated;757041.82;Estimated;20.81952;Estimated;,Csr;Not Disclosed;Reported
2770;a04e5296-784d-438f-872a-a35414c6b153;kJTwcvD5;comp_QZ;CZ;84.1;O;Financials;;;;;;;;;;;;;;;
2771;66c64dc0-7bf6-4e93-a4af-83ab4953947b;iUD8getB;comp_BWE;US;64.3;K;Financials;Not Disclosed;Estimated;56.757622145307344;Estimated;Not Disclosed;Reported;Yes;Estimated;43818177.34;Estimated;25.7;Reported;UK GENDER PAY REPORT APRIL 2023;Not Disclosed;Reported
2772;42c53f95-f901-464e-8a95-0033596d03b5;b3C1Rhh0;comp_E;US;64.3;K;Financials;Not Disclosed;Estimated;40.67774150545895;Estimated;Not Disclosed;Reported;Yes;Estimated;36159216.91;Estimated;14.48;Estimated;annual report,csr,CSR 2022;Not Disclosed;Reported
2773;5a8714a0-b374-4d15-8c3d-8a1a417e116e;rlN6iT0L;comp_P;HK;64.9;K;Financials;Not Disclosed;Estimated;11.985982802853862;Estimated;Not Disclosed;Reported;Not Disclosed;Estimated;757041.82;Estimated;20.81952;Estimated;,Csr;Not Disclosed;Reported
2774;b9a92059-e129-4e39-aebd-c2ef87f8f748;9BHP4qMu;comp_B;US;64.9;K;Financials;Not Disclosed;Estimated;46.7489335180517;Estimated;Not Disclosed;Reported;Yes;Estimated;27150120.12;Estimated;54.1;Reported;Gender Pay Gap Report;Not Disclosed;Reported
2775;f9214d6d-9e6b-4137-a97a-75a202134810;620gIvMV;comp_H;ES;64.3;K;Financials;Not Disclosed;Estimated;127.53066126061302;Estimated;Not Disclosed;Reported;Yes;Estimated;20827679.81;Estimated;5.32;Reported;gender pay gap report;Not Disclosed;Reported
2776;10c89115-59fd-4cec-a028-c13e1e00893c;HTFb1dHR;comp_LSA;GB;66.3;K;Financials;Not Disclosed;Estimated;27.07030483034335;Estimated;Not Disclosed;Reported;Yes;Estimated;7432144.38;Estimated;28.2;Reported;2022 UK Gender & Ethnicity Pay Gap Report;Not Disclosed;Reported
2777;3168f31d-2921-4eac-a2fc-35b4f83dc87e;l19rjd0O;comp_MHC;GB;66.3;K;Financials;Not Disclosed;Estimated;27.07030483034335;Estimated;Not Disclosed;Reported;Yes;Estimated;7432144.38;Estimated;28.2;Reported;2022 UK Gender & Ethnicity Pay Gap Report;Not Disclosed;Reported
2778;a3bff129-3fb6-4b9a-b79a-73d4435aa4de;5ZY4PHEC;comp_LN;HK;64.3;K;Financials;Not Disclosed;Estimated;18.579110477511396;Estimated;Not Disclosed;Reported;Not Disclosed;Estimated;1743239.09;Estimated;20.81952;Estimated;annual report,CSR 2022;Not Disclosed;Reported
2779;a28114e4-41d6-41df-8e9f-7a346214f3c9;qPtcxDve;comp_WLH;GB;66.3;K;Financials;Not Disclosed;Estimated;27.07030483034335;Estimated;Not Disclosed;Reported;Yes;Estimated;7432144.38;Estimated;28.2;Reported;2022 UK Gender & Ethnicity Pay Gap Report;Not Disclosed;Reported
2780;d5de2737-c24b-4d37-9b3a-6bfca426540a;STwmLMJd;comp_L;US;64.3;K;Financials;Not Disclosed;Estimated;40.67774150545895;Estimated;Not Disclosed;Reported;Yes;Estimated;36159216.91;Estimated;14.48;Estimated;annual report,csr,CSR 2022;Not Disclosed;Reported
2781;d92d1f5a-d073-40b3-9dd5-dbf09ede50ee;ZpGlPLGk;comp_L;GB;66.3;K;Financials;Not Disclosed;Estimated;27.07030483034335;Estimated;Not Disclosed;Reported;Yes;Estimated;7432144.38;Estimated;28.2;Reported;2022 UK Gender & Ethnicity Pay Gap Report;Not Disclosed;Reported
2782;d5d15000-3f09-494c-bf55-6e58ae890efe;k4eua6zC;comp_PZ;US;64.3;K;Financials;Not Disclosed;Estimated;40.67774150545895;Estimated;Not Disclosed;Reported;Yes;Estimated;36159216.91;Estimated;14.48;Estimated;annual report,csr,CSR 2022;Not Disclosed;Reported
2783;53ff7fd4-427f-4b18-b722-bba581770cc0;5zJvstYx;comp_KETZ;DE;64.1;K;Financials;Not Disclosed;Estimated;56.10745283626596;Estimated;Not Disclosed;Reported;Yes;Estimated;13409243.81;Estimated;30.8;Reported;Gender and Ethnicity Pay Gap 2023;Not Disclosed;Reported
2784;eda3fa68-b957-4b2b-a07f-0e8fca50e947;SQwxloyL;comp_ECS;HK;64.3;K;Financials;Not Disclosed;Estimated;18.579110477511396;Estimated;Not Disclosed;Reported;Not Disclosed;Estimated;1743239.09;Estimated;20.81952;Estimated;annual report,CSR 2022;Not Disclosed;Reported
2785;3feab970-ad77-4e5e-8340-21139c0c0f2f;6D70Onbv;comp_WG;LU;64.3;K;Financials;Not Disclosed;Estimated;86.64129305526234;Estimated;Not Disclosed;Reported;Yes;Estimated;28813267.63;Estimated;15.4;Estimated;csr,annual report;Not Disclosed;Reported
2786;b72a68e5-b67b-45a6-b9b4-f426bf17d5f0;1S7Cr263;comp_AYU;FR;64.1;K;Financials;Not Disclosed;Estimated;86.64129305526234;Estimated;Not Disclosed;Reported;Yes;Estimated;28813267.63;Estimated;15.4;Estimated;csr,annual report;Not Disclosed;Reported
2787;3fe86a8f-01ef-4804-adb0-dace35ee5aac;lwiy0cDA;comp_TC;GB;66.3;K;Financials;Not Disclosed;Estimated;27.07030483034335;Estimated;Not Disclosed;Reported;Yes;Estimated;7432144.38;Estimated;28.2;Reported;2022 UK Gender & Ethnicity Pay Gap Report;Not Disclosed;Reported
2788;36d5f847-8ae7-4b09-9520-6652800d5dac;kHiIbKdU;comp_M;GB;66.3;K;Financials;Not Disclosed;Estimated;27.07030483034335;Estimated;Not Disclosed;Reported;Yes;Estimated;7432144.38;Estimated;28.2;Reported;2022 UK Gender & Ethnicity Pay Gap Report;Not Disclosed;Reported
